"","Type","LONGITUDE","LATITUDE"
"22197","crash ",-87.688786222,42.012376389
"22198","crash ",-87.68877973,41.748648441
"22199","crash ",-87.688778909,41.99967334
"22200","crash ",-87.688778827,41.917815904
"22201","crash ",-87.688777878,41.959535235
"22202","crash ",-87.688777878,41.959535235
"22203","crash ",-87.688765253,41.996302488
"22204","crash ",-87.688756314,41.968468135
"22205","crash ",-87.688755112,41.968412426
"22206","crash ",-87.688751813,41.965628748
"22207","crash ",-87.68874698,41.961421726
"22208","crash ",-87.68874698,41.961421726
"22209","crash ",-87.68874698,41.961421726
"22210","crash ",-87.688746978,41.968191251
"22211","crash ",-87.688746567,41.973121662
"22212","crash ",-87.688741193,41.925546802
"22213","crash ",-87.688728389,41.925000725
"22214","crash ",-87.688722159,41.924982971
"22215","crash ",-87.688721574,41.967521359
"22216","crash ",-87.688719608,41.917496608
"22217","crash ",-87.688718743,41.992179275
"22218","crash ",-87.688716561,41.823758471
"22219","crash ",-87.688715294,41.967243094
"22220","crash ",-87.688715294,41.967243094
"22221","crash ",-87.688713042,41.873974492
"22222","crash ",-87.688704516,41.912231432
"22223","crash ",-87.688704516,41.912231432
"22224","crash ",-87.688699704,41.966709847
"22225","crash ",-87.688697276,41.956799477
"22226","crash ",-87.68868797,41.966301467
"22227","crash ",-87.688677518,41.821886434
"22228","crash ",-87.68867744,41.883022807
"22229","crash ",-87.688674524,41.869200486
"22230","crash ",-87.688670765,41.965791672
"22231","crash ",-87.688670765,41.965791672
"22232","crash ",-87.688667154,41.965697159
"22233","crash ",-87.688663258,41.851891395
"22234","crash ",-87.688663258,41.851891395
"22235","crash ",-87.688663258,41.851891395
"22236","crash ",-87.688662009,41.903109856
"22237","crash ",-87.688660187,41.965499109
"22238","crash ",-87.688659232,41.764718527
"22239","crash ",-87.688659232,41.764718527
"22240","crash ",-87.688658473,41.953900099
"22241","crash ",-87.688657905,41.955505865
"22242","crash ",-87.688655108,41.735533455
"22243","crash ",-87.688654563,41.786378018
"22244","crash ",-87.688653408,41.882020295
"22245","crash ",-87.688653309,41.764499033
"22246","crash ",-87.688644618,41.955955519
"22247","crash ",-87.688643554,41.810302564
"22248","crash ",-87.688641024,41.964784388
"22249","crash ",-87.688638877,41.878385052
"22250","crash ",-87.688634568,41.964611566
"22251","crash ",-87.688631209,41.808261708
"22252","crash ",-87.688630809,41.954631107
"22253","crash ",-87.688628388,41.939354366
"22254","crash ",-87.688626561,41.964380868
"22255","crash ",-87.68862315,41.964265154
"22256","crash ",-87.688622878,41.954376063
"22257","crash ",-87.688621518,41.964207537
"22258","crash ",-87.688621197,41.954312193
"22259","crash ",-87.688619887,41.964149921
"22260","crash ",-87.688617835,41.954184453
"22261","crash ",-87.688616153,41.954120583
"22262","crash ",-87.688614472,41.954056714
"22263","crash ",-87.688614472,41.954056714
"22264","crash ",-87.688614472,41.954056714
"22265","crash ",-87.688614472,41.954056714
"22266","crash ",-87.688614472,41.954056714
"22267","crash ",-87.688612852,41.963919936
"22268","crash ",-87.688605087,41.953707042
"22269","crash ",-87.688605085,41.997861005
"22270","crash ",-87.688605085,41.997861005
"22271","crash ",-87.688605085,41.997861005
"22272","crash ",-87.688601329,41.953578588
"22273","crash ",-87.688599438,41.953514294
"22274","crash ",-87.688595926,41.884668348
"22275","crash ",-87.688589582,41.954120697
"22276","crash ",-87.688589582,41.954120697
"22277","crash ",-87.688589582,41.954120697
"22278","crash ",-87.688588948,41.910397115
"22279","crash ",-87.688586047,41.779296974
"22280","crash ",-87.688584695,41.91041392
"22281","crash ",-87.688581571,41.952915055
"22282","crash ",-87.688574481,41.990407005
"22283","crash ",-87.68857089,41.735535143
"22284","crash ",-87.688570114,41.895614445
"22285"," speed",-87.688564554,41.962313789
"22286"," speed",-87.688564554,41.962313789
"22287"," speed",-87.688564554,41.962313789
"22288"," speed",-87.688564554,41.962313789
"22289"," speed",-87.688564554,41.962313789
"22290"," speed",-87.688564554,41.962313789
"22291"," speed",-87.688564554,41.962313789
"22292"," speed",-87.688564554,41.962313789
"22293"," speed",-87.688564554,41.962313789
"22294"," speed",-87.688564554,41.962313789
"22295"," speed",-87.688564554,41.962313789
"22296"," speed",-87.688564554,41.962313789
"22297"," speed",-87.688564554,41.962313789
"22298"," speed",-87.688564554,41.962313789
"22299"," speed",-87.688564554,41.962313789
"22300"," speed",-87.688564554,41.962313789
"22301"," speed",-87.688564554,41.962313789
"22302"," speed",-87.688564554,41.962313789
"22303"," speed",-87.688564554,41.962313789
"22304"," speed",-87.688564554,41.962313789
"22305"," speed",-87.688564554,41.962313789
"22306"," speed",-87.688564554,41.962313789
"22307"," speed",-87.688564554,41.962313789
"22308"," speed",-87.688564554,41.962313789
"22309"," speed",-87.688564554,41.962313789
"22310"," speed",-87.688564554,41.962313789
"22311"," speed",-87.688564554,41.962313789
"22312"," speed",-87.688564554,41.962313789
"22313"," speed",-87.688564554,41.962313789
"22314"," speed",-87.688564554,41.962313789
"22315"," speed",-87.688564554,41.962313789
"22316"," speed",-87.688564554,41.962313789
"22317"," speed",-87.688564554,41.962313789
"22318"," speed",-87.688564554,41.962313789
"22319"," speed",-87.688564554,41.962313789
"22320"," speed",-87.688564554,41.962313789
"22321"," speed",-87.688564554,41.962313789
"22322"," speed",-87.688564554,41.962313789
"22323"," speed",-87.688564554,41.962313789
"22324"," speed",-87.688564554,41.962313789
"22325"," speed",-87.688564554,41.962313789
"22326"," speed",-87.688564554,41.962313789
"22327"," speed",-87.688564554,41.962313789
"22328"," speed",-87.688564554,41.962313789
"22329"," speed",-87.688564554,41.962313789
"22330"," speed",-87.688564554,41.962313789
"22331"," speed",-87.688564554,41.962313789
"22332"," speed",-87.688564554,41.962313789
"22333"," speed",-87.688564554,41.962313789
"22334"," speed",-87.688564554,41.962313789
"22335"," speed",-87.688564554,41.962313789
"22336"," speed",-87.688564554,41.962313789
"22337"," speed",-87.688564554,41.962313789
"22338"," speed",-87.688564554,41.962313789
"22339"," speed",-87.688564554,41.962313789
"22340"," speed",-87.688564554,41.962313789
"22341"," speed",-87.688564554,41.962313789
"22342"," speed",-87.688564554,41.962313789
"22343"," speed",-87.688564554,41.962313789
"22344"," speed",-87.688564554,41.962313789
"22345"," speed",-87.688564554,41.962313789
"22346"," speed",-87.688564554,41.962313789
"22347"," speed",-87.688564554,41.962313789
"22348"," speed",-87.688564554,41.962313789
"22349"," speed",-87.688564554,41.962313789
"22350"," speed",-87.688564554,41.962313789
"22351"," speed",-87.688564554,41.962313789
"22352"," speed",-87.688564554,41.962313789
"22353"," speed",-87.688564554,41.962313789
"22354"," speed",-87.688564554,41.962313789
"22355"," speed",-87.688564554,41.962313789
"22356"," speed",-87.688564554,41.962313789
"22357"," speed",-87.688564554,41.962313789
"22358"," speed",-87.688564554,41.962313789
"22359"," speed",-87.688564554,41.962313789
"22360"," speed",-87.688564554,41.962313789
"22361"," speed",-87.688564554,41.962313789
"22362"," speed",-87.688564554,41.962313789
"22363"," speed",-87.688564554,41.962313789
"22364"," speed",-87.688564554,41.962313789
"22365"," speed",-87.688564554,41.962313789
"22366"," speed",-87.688564554,41.962313789
"22367"," speed",-87.688564554,41.962313789
"22368"," speed",-87.688564554,41.962313789
"22369"," speed",-87.688564554,41.962313789
"22370"," speed",-87.688564554,41.962313789
"22371"," speed",-87.688564554,41.962313789
"22372"," speed",-87.688564554,41.962313789
"22373"," speed",-87.688564554,41.962313789
"22374"," speed",-87.688564554,41.962313789
"22375"," speed",-87.688564554,41.962313789
"22376"," speed",-87.688564554,41.962313789
"22377"," speed",-87.688564554,41.962313789
"22378"," speed",-87.688564554,41.962313789
"22379"," speed",-87.688564554,41.962313789
"22380"," speed",-87.688564554,41.962313789
"22381"," speed",-87.688564554,41.962313789
"22382"," speed",-87.688564554,41.962313789
"22383"," speed",-87.688564554,41.962313789
"22384"," speed",-87.688564554,41.962313789
"22385"," speed",-87.688564554,41.962313789
"22386"," speed",-87.688564554,41.962313789
"22387"," speed",-87.688564554,41.962313789
"22388"," speed",-87.688564554,41.962313789
"22389"," speed",-87.688564554,41.962313789
"22390"," speed",-87.688564554,41.962313789
"22391"," speed",-87.688564554,41.962313789
"22392"," speed",-87.688564554,41.962313789
"22393"," speed",-87.688564554,41.962313789
"22394"," speed",-87.688564554,41.962313789
"22395"," speed",-87.688564554,41.962313789
"22396"," speed",-87.688564554,41.962313789
"22397","crash ",-87.688564334,41.775146771
"22398","crash ",-87.688553768,41.951894935
"22399","crash ",-87.688536453,41.917453305
"22400","crash ",-87.688536004,41.968308772
"22401","crash ",-87.688534667,41.961269663
"22402","crash ",-87.688534183,41.917666944
"22403","crash ",-87.688534183,41.917666944
"22404","crash ",-87.688534183,41.917666944
"22405","crash ",-87.688519262,41.8844515
"22406","crash ",-87.688519203,41.960801812
"22407","crash ",-87.688510853,41.811898552
"22408","crash ",-87.688509823,41.95042134
"22409","crash ",-87.688498877,41.997210439
"22410","crash ",-87.688494991,41.990408189
"22411","crash ",-87.688488844,41.772269982
"22412","crash ",-87.688488844,41.772269982
"22413","crash ",-87.688486692,41.959656402
"22414","crash ",-87.688484582,41.949603182
"22415","crash ",-87.6884701,41.691605543
"22416","crash ",-87.688464916,41.873756173
"22417","crash ",-87.688460059,41.706298655
"22418","crash ",-87.688460059,41.706298655
"22419","crash ",-87.688453646,41.917335102
"22420","crash ",-87.68844232,41.977852215
"22421","crash ",-87.688440434,41.947947324
"22422","crash ",-87.688436355,41.947778161
"22423","crash ",-87.688430299,41.997644249
"22424","crash ",-87.688429712,41.917453428
"22425","crash ",-87.688415719,41.947157064
"22426","crash ",-87.688413719,41.947100687
"22427","crash ",-87.688406662,41.94681992
"22428","crash ",-87.688404582,41.956862046
"22429","crash ",-87.688402807,41.946638469
"22430","crash ",-87.688397212,41.77201028
"22431","crash ",-87.688391242,41.946188087
"22432","crash ",-87.68839094,41.881247233
"22433","crash ",-87.688388405,41.801194326
"22434"," speed",-87.688383964,41.945962587
"22435"," speed",-87.688383964,41.945962587
"22436"," speed",-87.688383964,41.945962587
"22437"," speed",-87.688383964,41.945962587
"22438"," speed",-87.688383964,41.945962587
"22439"," speed",-87.688383964,41.945962587
"22440"," speed",-87.688383964,41.945962587
"22441"," speed",-87.688383964,41.945962587
"22442"," speed",-87.688383964,41.945962587
"22443"," speed",-87.688383964,41.945962587
"22444"," speed",-87.688383964,41.945962587
"22445"," speed",-87.688383964,41.945962587
"22446"," speed",-87.688383964,41.945962587
"22447"," speed",-87.688383964,41.945962587
"22448"," speed",-87.688383964,41.945962587
"22449"," speed",-87.688383964,41.945962587
"22450"," speed",-87.688383964,41.945962587
"22451"," speed",-87.688383964,41.945962587
"22452"," speed",-87.688383964,41.945962587
"22453"," speed",-87.688383964,41.945962587
"22454"," speed",-87.688383964,41.945962587
"22455"," speed",-87.688383964,41.945962587
"22456"," speed",-87.688383964,41.945962587
"22457"," speed",-87.688383964,41.945962587
"22458"," speed",-87.688383964,41.945962587
"22459"," speed",-87.688383964,41.945962587
"22460"," speed",-87.688383964,41.945962587
"22461"," speed",-87.688383964,41.945962587
"22462"," speed",-87.688383964,41.945962587
"22463"," speed",-87.688383964,41.945962587
"22464"," speed",-87.688383964,41.945962587
"22465"," speed",-87.688383964,41.945962587
"22466"," speed",-87.688383964,41.945962587
"22467"," speed",-87.688383964,41.945962587
"22468"," speed",-87.688383964,41.945962587
"22469","crash ",-87.688383036,41.815747681
"22470","crash ",-87.68838249,41.768232202
"22471","crash ",-87.688382276,41.741937546
"22472","crash ",-87.688381685,41.882942061
"22473","crash ",-87.688376162,41.868453215
"22474","crash ",-87.688374821,41.77909677
"22475","crash ",-87.688374162,41.941476203
"22476","crash ",-87.688372126,41.941366693
"22477","crash ",-87.688369579,41.913326426
"22478","crash ",-87.688362344,41.992782189
"22479","crash ",-87.688356201,41.945007075
"22480","crash ",-87.688354321,41.942747195
"22481","crash ",-87.688354321,41.942747195
"22482","crash ",-87.688354321,41.942747195
"22483","crash ",-87.688354321,41.942747195
"22484","crash ",-87.688354321,41.942747195
"22485","crash ",-87.688354321,41.942747195
"22486","crash ",-87.688347211,41.944712377
"22487","crash ",-87.68832196,41.939794191
"22488","crash ",-87.68832147,41.942964859
"22489","crash ",-87.688320193,41.946839991
"22490","crash ",-87.688317995,41.95396851
"22491","crash ",-87.688317995,41.95396851
"22492","crash ",-87.688314856,41.953849226
"22493","crash ",-87.688314856,41.953849226
"22494","crash ",-87.688314209,41.873756913
"22495","crash ",-87.688313429,41.939502996
"22496","crash ",-87.688313429,41.939502996
"22497","crash ",-87.688313429,41.939502996
"22498","crash ",-87.688313429,41.939502996
"22499","crash ",-87.688311597,41.953730185
"22500","crash ",-87.688310059,41.939410678
"22501","crash ",-87.688306045,41.689246261
"22502","crash ",-87.688304886,41.943356971
"22503","crash ",-87.688303857,42.011698569
"22504","crash ",-87.688302021,41.943187373
"22505","crash ",-87.688302021,41.943187373
"22506","crash ",-87.688302021,41.943187373
"22507","crash ",-87.688302021,41.943187373
"22508","crash ",-87.688297701,41.938624738
"22509","crash ",-87.688296457,41.938472918
"22510","crash ",-87.688292395,41.990630781
"22511","crash ",-87.688291209,41.953043006
"22512","crash ",-87.688287738,41.937679472
"22513","crash ",-87.688287738,41.937679472
"22514","crash ",-87.68828306,41.937476435
"22515","crash ",-87.688276575,41.952528571
"22516","crash ",-87.688275093,41.772012513
"22517","crash ",-87.688266633,41.952152521
"22518","crash ",-87.688263573,41.952035041
"22519","crash ",-87.688260686,41.763845767
"22520","crash ",-87.688255074,41.951741644
"22521","crash ",-87.688248347,41.76654708
"22522","crash ",-87.688244418,41.808233854
"22523","crash ",-87.688219613,41.907089001
"22524","crash ",-87.688218586,42.007664643
"22525","crash ",-87.688215844,41.950427126
"22526","crash ",-87.688215844,41.950427126
"22527","crash ",-87.688215024,41.936821964
"22528","crash ",-87.688213204,41.772946604
"22529","crash ",-87.688212006,41.81708167
"22530","crash ",-87.688211015,41.950290403
"22531","crash ",-87.688205566,42.012150042
"22532","crash ",-87.688198829,41.946841144
"22533","crash ",-87.688193673,41.764507555
"22534","crash ",-87.688192141,41.949664551
"22535","crash ",-87.688190058,41.932280853
"22536","crash ",-87.688183801,41.771813088
"22537","crash ",-87.688181674,41.760882516
"22538","crash ",-87.688174714,41.949039363
"22539","crash ",-87.688171759,42.006588496
"22540","crash ",-87.688164541,41.756960524
"22541","crash ",-87.688164541,41.756960524
"22542","crash ",-87.688161559,41.79915291
"22543","crash ",-87.68814787,41.786384754
"22544","crash ",-87.688143822,41.999465295
"22545","crash ",-87.688137469,42.005296633
"22546","crash ",-87.688135036,41.824112854
"22547","crash ",-87.688133761,41.903892539
"22548","crash ",-87.688130044,41.947388581
"22549","crash ",-87.688122094,41.990633319
"22550","crash ",-87.688112634,41.9468234
"22551","crash ",-87.68810878,41.94664195
"22552","crash ",-87.68810878,41.94664195
"22553","crash ",-87.68810786,41.939570412
"22554","crash ",-87.688095684,41.9461364
"22555","crash ",-87.688095684,41.9461364
"22556","crash ",-87.688095599,41.924787258
"22557","crash ",-87.688091973,41.946024551
"22558","crash ",-87.688088762,41.934005584
"22559","crash ",-87.688088762,41.934005584
"22560","crash ",-87.688088033,41.945912105
