"","POSTED_SPEED_LIMIT","STREET_NAME","LATITUDE","LONGITUDE","Type","regions","distances"
"22145",30,"26TH ST",41.84440733,-87.705099849,"crash","021","1.9"
"22146",30,"OHIO ST",41.892558321,-87.629597377,"crash","131","0.3"
"22147",30,"THOMAS ST",41.900538187,-87.738615644,"crash","108","1.3"
"22148",25,"JARVIS AVE",42.016111515,-87.669736589,"crash","051","2.8"
"22149",30,"BELMONT AVE",41.93944102,-87.707672345,"crash","088","1.6"
"22150",25,"JUSTINE ST",41.772863982,-87.662955928,"crash","121","2.3"
"22151",30,"WESTERN AVE",41.759164714,-87.682953314,"crash","067","1.1"
"22152",30,"75TH ST",41.758878363,-87.585602785,"crash","138","0.7"
"22153",25,"LOOMIS BLVD",41.770981643,-87.659275644,"crash","121","2.5"
"22154",30,"DIVERSEY AVE",41.932205395,-87.697679244,"crash","028","1.6"
"22155",30,"CERMAK RD",41.85191721,-87.702162099,"crash","021","1"
"22156",30,"GLADYS AVE",41.875764784,-87.762845146,"crash","130","0.3"
"22157",30,"KEDVALE AVE",41.990573484,-87.732643078,"crash","116","1.4"
"22158",15,"CANAL ST",41.868889711,-87.639098928,"crash","034","1.3"
"22159",25,"ADAMS ST",41.879293609,-87.649320762,"crash","077","1.7"
"22160",30,"NORTH AVE",41.910282255,-87.702273958,"crash","011","1.2"
"22161",30,"YATES BLVD",41.729234988,-87.565657725,"crash","145","1.1"
"22162",30,"PRATT BLVD",42.005170533,-87.688084364,"crash","051","0.5"
"22163",30,"CLYDE AVE",41.766004968,-87.573990745,"crash","101","0.7"
"22164",30,"ONTARIO ST",41.893251246,-87.622791844,"crash","125","0.4"
"22165",30,"DEVON AVE",41.997322542,-87.706877586,"crash","024","0.7"
"22166",30,"ORLEANS ST",41.887826761,-87.636389692,"crash","131","1.2"
"22167",30,"PULASKI RD",41.81884058,-87.72411293,"crash","030","1.7"
"22168",30,"LARAMIE AVE",41.876701638,-87.755077939,"crash","057","1.1"
"22169",30,"MILWAUKEE AVE",41.914502107,-87.683608274,"crash","127","1.2"
"22170",35,"WOODLAWN AVE",41.722100089,-87.594936681,"crash","036","2.9"
"22171",30,"16TH ST",41.858925406,-87.72878115,"crash","160","0.8"
"22172",30,"CALUMET AVE",41.811317214,-87.618354797,"crash","013","2"
"22173",30,"WILSON AVE",41.965545429,-87.654374074,"crash","097","0.3"
"22174",30,"DR MARTIN LUTHER KING JR DR",41.847869945,-87.617874273,"crash","033","3"
"22175",30,"CICERO AVE",41.800642554,-87.743113469,"crash","031","2.1"
"22176",30,"FOSTER AVE",41.975772918,-87.779597484,"crash","156","1.4"
"22177",25,"CICERO AVE",41.807530373,-87.743296821,"crash","030","2.2"
"22178",10,"ARCHER AVE",41.792290606,-87.790294904,"crash","061","7.2"
"22179",30,"LAWRENCE AVE",41.968325769,-87.710227692,"crash","025","1"
"22180",30,"IRVING PARK RD",41.952977257,-87.774264975,"crash","049","0.8"
"22181",35,"LAKE ST",41.885323187,-87.725057879,"crash","009","0.9"
"22182",30,"PETERSON AVE",41.990284975,-87.707481956,"crash","024","0"
"22183",30,"FULLERTON AVE",41.925282314,-87.666617078,"crash","091","0.2"
"22184",0,"SHERIDAN RD",41.998313247,-87.659255043,"crash","093","1.4"
"22185",30,"CICERO AVE",41.77833539,-87.742436494,"crash","061","2.5"
"22186",20,"ESTES AVE",42.011455709,-87.665717339,"crash","093","2.5"
"22187",30,"OGLESBY AVE",41.708001012,-87.565572025,"crash","145","3.3"
"22188",35,"CLARK ST",42.010993254,-87.674516364,"crash","051","2"
"22189",30,"BROADWAY",41.942773751,-87.64465928,"crash","095","2"
"22190",30,"MERRILL AVE",41.767928442,-87.572825752,"crash","101","0.9"
"22192",5,"71ST ST",41.765552617,-87.626824833,"crash","063","1"
"22193",30,"LARAMIE AVE",41.88154807,-87.754960249,"crash","057","1.3"
"22194",30,"MILWAUKEE AVE",41.997382173,-87.788077674,"crash","156","1.2"
"22195",30,"MILWAUKEE AVE",41.915384727,-87.684973718,"crash","127","1.2"
"22196",35,"COLUMBUS DR",41.886070174,-87.620536589,"crash","124","0.4"
"22197",30,"AUGUSTA BLVD",41.899860109,-87.664757286,"crash","112","1.3"
"22198",30,"CENTRAL AVE",41.922649387,-87.765794056,"crash","041","0.2"
"22199",30,"26TH ST",41.845573995,-87.62056125,"crash","117","2.9"
"22200",30,"NARRAGANSETT AVE",41.957885028,-87.786897128,"crash","083","0.6"
"22201",30,"ROCKWELL ST",41.944977562,-87.694237198,"crash","028","0.2"
"22202",15,"CENTRAL AVE",41.923661062,-87.766125517,"crash","041","0.2"
"22203",30,"MILWAUKEE AVE",41.994927366,-87.785759026,"crash","156","0.9"
"22204",30,"GRAND AVE",41.913841201,-87.745447979,"crash","044","1.1"
"22205",30,"NORTH AVE",41.909203312,-87.78968107,"crash","039","1.7"
"22206",35,"KEDZIE AVE",41.771645893,-87.703113698,"crash","018","0.2"
"22207",25,"TROY ST",41.779759821,-87.701793697,"crash","018","1.1"
"22208",25,"MICHIGAN AVE",41.891120593,-87.623988704,"crash","125","0.4"
"22209",30,"64TH ST",41.778215156,-87.633464426,"crash","146","1.5"
"22210",45,"LAKE SHORE DR NB",41.810772487,-87.588882466,"crash","013","2.4"
"22211",30,"CICERO AVE",41.802059806,-87.742854496,"crash","031","2.1"
"22212",30,"CLARK ST",41.884779705,-87.630800667,"crash","131","1.2"
"22213",30,"ARCHER AVE",41.83901588,-87.663147274,"crash","144","0.7"
"22214",30,"CENTRAL PARK AVE",41.854329097,-87.71522367,"crash","162","1.8"
"22215",30,"FULTON ST",41.885596359,-87.765879239,"crash","058","1"
"22216",30,"HIGGINS AVE",41.970406101,-87.768281704,"crash","102","0.4"
"22217",30,"CLARK ST",41.8736798,-87.630502388,"crash","034","0.3"
"22218",30,"LAFAYETTE AVE",41.735972438,-87.625582193,"crash","036","1.6"
"22219",30,"CLINTON ST",41.867972805,-87.640892257,"crash","034","1.6"
"22220",30,"MADISON ST",41.881994338,-87.639758685,"crash","034","1.6"
"22221",30,"NORTH AVE",41.909390862,-87.755847519,"crash","043","1.2"
"22222",30,"NORMAL AVE",41.721513568,-87.63608038,"crash","035","1.6"
"22223",30,"CICERO AVE",41.878756922,-87.745360409,"crash","057","2.2"
"22224",30,"DIVISION ST",41.902558316,-87.739962649,"crash","159","1.4"
"22225",30,"OAKLEY AVE",41.853088686,-87.683367532,"crash","111","0.1"
"22226",30,"LOGAN BLVD",41.930354351,-87.685346401,"crash","090","1.6"
"22227",30,"87TH ST",41.735408899,-87.695884422,"crash","066","1.8"
"22228",25,"SHERIDAN RD",42.012429524,-87.663103654,"crash","093","2.6"
"22229",30,"KOSTNER AVE",41.876918244,-87.735494772,"crash","160","1.5"
"22230",30,"LAWRENCE AVE",41.968641408,-87.698724617,"crash","078","0.8"
"22231",30,"BYRON ST",41.95254999,-87.670959781,"crash","095","1.3"
"22232",30,"LONG AVE",41.89752075,-87.760878012,"crash","043","2.2"
"22233",30,"CICERO AVE",41.886507953,-87.745347877,"crash","107","2.1"
"22234",30,"ARCHER AVE",41.820446623,-87.694109227,"crash","007","1.1"
"22235",30,"CLARK ST",41.978066283,-87.668495747,"crash","093","1.1"
"22236",30,"111TH ST",41.692801078,-87.615645031,"crash","035","3.2"
"22237",35,"VINCENNES AVE",41.748839062,-87.634573029,"crash","137","0.8"
"22238",30,"FOSTER AVE",41.975354699,-87.755348489,"crash","149","1"
"22239",30,"NAGLE AVE",41.931065444,-87.786766307,"crash","104","0.6"
"22240",5,"KINGSBURY ST",41.909398788,-87.653050698,"crash","112","1.6"
"22241",30,"HUBBARD ST",41.890041834,-87.637868639,"crash","131","1.1"
"22242",15,"ADDISON ST",41.946637443,-87.715228784,"crash","089","1.1"
"22243",30,"LARAMIE AVE",41.959645996,-87.757207951,"crash","050","1"
"22244",30,"103RD ST",41.707956196,-87.582524391,"crash","145","3.3"
"22245",30,"DAMEN AVE",41.886819295,-87.676646216,"crash","076","1"
"22246",30,"CANAL ST",41.867395634,-87.639044668,"crash","034","1.4"
"22247",30,"NORTH AVE",41.910704991,-87.654689502,"crash","112","1.4"
"22248",30,"EASTLAKE TER",42.020325234,-87.664727994,"crash","093","3.4"
"22249",30,"DEARBORN ST",41.890795025,-87.629480373,"crash","131","0.5"
"22250",35,"ROOSEVELT RD",41.86735016,-87.64079708,"crash","034","1.6"
"22251",30,"MARQUETTE RD",41.772312423,-87.648171772,"crash","136","2.3"
"22252",30,"CICERO AVE",41.749065056,-87.741203904,"crash","072","2.1"
"22253",20,"CHARLESTON ST",41.919808789,-87.683921386,"crash","090","1.6"
"22254",30,"WABANSIA AVE",41.910761692,-87.792098734,"crash","039","1.7"
"22255",10,"CANAL ST",41.864521194,-87.6393041,"crash","034","1.6"
"22256",30,"TAYLOR ST",41.869348588,-87.654169096,"crash","077","1.8"
"22257",30,"KIMBALL AVE",41.953317462,-87.712733736,"crash","080","1.7"
"22258",30,"WESTERN AVE",41.828381588,-87.685122043,"crash","007","0.5"
"22259",5,"LAKE PARK AVE",41.797362008,-87.587405397,"crash","013","2.1"
"22260",30,"SOUTH SHORE DR",41.760436921,-87.557212437,"crash","101","2.1"
"22261",30,"GARFIELD BLVD",41.794670385,-87.630547476,"crash","146","2"
"22262",20,"PRAIRIE AVE",41.653388566,-87.615773747,"crash","045","2.2"
"22263",30,"DIVISION ST",41.902169403,-87.771300892,"crash","043","2"
"22264",30,"NORTH AVE",41.909499822,-87.764635599,"crash","043","0.9"
"22265",30,"SOUTH SHORE DR",41.760957788,-87.557727249,"crash","101","2"
"22266",30,"WESTERN AVE",41.832047608,-87.685221641,"crash","007","0.9"
"22267",35,"PERSHING RD",41.823500979,-87.650910317,"crash","117","1.9"
"22268",30,"MONROE ST",41.880712436,-87.624566494,"crash","033","0.8"
"22269",30,"KEDZIE BLVD",41.926147234,-87.707405542,"crash","177","2"
"22270",30,"ROOSEVELT RD",41.867287162,-87.645246942,"crash","034","2"
"22271",30,"POPE JOHN PAUL II DR",41.815633717,-87.695717573,"crash","007","1.5"
"22272",30,"CICERO AVE",41.901801367,-87.745815151,"crash","159","2.1"
"22273",30,"FOSTER AVE",41.975762838,-87.787310533,"crash","158","0.8"
"22274",30,"LAWRENCE AVE",41.968941909,-87.657661362,"crash","097","0.6"
"22275",25,"BELMONT AVE",41.940241193,-87.639639114,"crash","095","2.6"
"22276",30,"HERMITAGE AVE",41.764774302,-87.667604757,"crash","169","2.5"
"22277",30,"HALSTED ST",41.880128783,-87.647164601,"crash","077","1.9"
"22278",30,"ILLINOIS ST",41.890906644,-87.633082567,"crash","131","0.7"
"22279",30,"DR MARTIN LUTHER KING JR DR",41.692643962,-87.613520126,"crash","035","3.3"
"22280",30,"GRAND AVE",41.913437693,-87.744472925,"crash","044","1.2"
"22281",15,"DIVERSEY AVE",41.931688919,-87.743016947,"crash","086","0.8"
"22282",30,"ROOSEVELT RD",41.86705505,-87.646147775,"crash","034","2.1"
"22283",30,"111TH ST",41.692380331,-87.631101436,"crash","045","3.2"
"22284",30,"BELMONT AVE",41.939380141,-87.685274386,"crash","026","0.7"
"22285",30,"KEDZIE AVE",41.684857242,-87.700720291,"crash","048","1.9"
"22286",30,"BLACKSTONE AVE",41.802759823,-87.59065772,"crash","013","1.8"
"22287",20,"BROADWAY",41.963788964,-87.656606492,"crash","097","0.1"
"22288",20,"KOSTNER AVE",41.909750975,-87.736115051,"crash","159","0.8"
"22289",30,"47TH ST",41.808542244,-87.684548202,"crash","173","0.6"
"22290",30,"MC CLURG CT",41.894204517,-87.617906533,"crash","126","0.3"
"22291",35,"FRANKLIN ST",41.896528569,-87.635547636,"crash","133","0.7"
"22292",30,"KILBOURN AVE",41.803915514,-87.735566272,"crash","031","1.3"
"22293",25,"CLINTON ST",41.867972805,-87.640892257,"crash","034","1.6"
"22294",30,"STATE ST",41.73621242,-87.624012445,"crash","036","1.6"
"22295",30,"ASHLAND AVE",41.903377468,-87.667643142,"crash","112","0.9"
"22296",20,"WOLCOTT AVE",41.95748068,-87.676277944,"crash","056","1"
"22297",15,"LARAMIE AVE",41.897811711,-87.755523803,"crash","043","2.3"
"22298",30,"DEARBORN ST",41.905904834,-87.629898996,"crash","139","1"
"22299",30,"DORCHESTER AVE",41.756826461,-87.590899474,"crash","138","1.3"
"22300",30,"NARRAGANSETT AVE",41.932453824,-87.785884986,"crash","104","0.4"
"22301",30,"18TH ST",41.857861778,-87.631986585,"crash","034","1.8"
"22302",25,"CLEVELAND AVE",41.91638706,-87.641041353,"crash","139","2.5"
"22303",15,"111TH ST",41.691679204,-87.679779173,"crash","165","1.6"
"22304",30,"HIGGINS AVE",41.980955784,-87.805712038,"crash","158","1.6"
"22305",30,"INDIANA AVE",41.69349883,-87.618116148,"crash","035","3.1"
"22306",25,"PRINCETON AVE",41.851513026,-87.63491897,"crash","117","1.7"
"22307",30,"POLK ST",41.871697515,-87.66906631,"crash","077","1.3"
"22308",15,"DEVON AVE",41.997709753,-87.684610029,"crash","051","0.6"
"22309",20,"PARNELL AVE",41.828914753,-87.640115165,"crash","117","1.4"
"22310",30,"55TH ST",41.792604982,-87.763471266,"crash","061","4.2"
"22311",30,"CENTRAL AVE",41.937689021,-87.766612709,"crash","042","1.5"
"22312",5,"DIVERSEY AVE",41.931460938,-87.743717307,"crash","086","0.8"
"22313",30,"CICERO AVE",41.946075331,-87.747208588,"crash","086","0.9"
"22314",25,"WESTERN AVE",41.810739525,-87.684652469,"crash","173","0.8"
"22315",10,"CICERO AVE",41.807533457,-87.743003421,"crash","030","2.2"
"22316",35,"FULLERTON AVE",41.925028402,-87.686133152,"crash","090","1.6"
"22317",30,"79TH ST",41.749305163,-87.723174308,"crash","072","0.1"
"22318",30,"ASHLAND AVE",41.866254176,-87.66652414,"crash","143","1.5"
"22319",30,"TRUMBULL AVE",41.84434083,-87.711276265,"crash","021","2.2"
"22320",20,"WELLINGTON AVE",41.935975341,-87.683610407,"crash","026","1.1"
"22321",30,"BELMONT AVE",41.938157976,-87.803236125,"crash","106","1.5"
"22322",30,"HALSTED ST",41.883165736,-87.647551653,"crash","077","1.8"
"22323",0,"WESTERN AVE",41.811054274,-87.684658147,"crash","173","0.9"
"22324",30,"ARTESIAN AVE",41.925202983,-87.689023623,"crash","090","2"
"22325",10,"SOUTHPORT AVE",41.945933742,-87.664133284,"crash","172","0.9"
"22326",15,"WABASH AVE",41.764661179,-87.623427805,"crash","063","1.2"
"22327",30,"45TH ST",41.811923037,-87.686886532,"crash","173","1"
"22328",10,"BROADWAY",41.975529424,-87.659992377,"crash","097","1.4"
"22329",25,"75TH ST",41.758767355,-87.576078148,"crash","101","0.1"
"22330",30,"51ST ST",41.801912616,-87.621287154,"crash","029","1.4"
"22331",30,"WELLINGTON AVE",41.935597553,-87.703531464,"crash","028","1.7"
"22332",30,"MADISON ST",41.881860938,-87.631563845,"crash","034","0.9"
"22333",30,"DAMEN AVE",41.76628926,-87.673424389,"crash","067","2.3"
"22334",35,"DR MARTIN LUTHER KING JR DR",41.846774584,-87.617844802,"crash","033","3.1"
"22335",30,"COTTAGE GROVE AVE",41.774867002,-87.605953276,"crash","148","1.1"
"22336",20,"SUNNYSIDE AVE",41.963300482,-87.684949828,"crash","056","0.1"
"22337",30,"STONY ISLAND AVE",41.763784514,-87.585717438,"crash","138","0.9"
"22338",30,"BERTEAU AVE",41.957597852,-87.713084878,"crash","078","1.8"
"22339",15,"ASHLAND AVE",41.782401459,-87.664144444,"crash","121","1.4"
"22340",15,"BENTON PL",41.885390047,-87.618986712,"crash","124","0.5"
"22341",20,"SACRAMENTO AVE",41.952622047,-87.702942942,"crash","080","0.7"
"22342",30,"ASHLAND AVE",41.945255189,-87.668963819,"crash","172","0.7"
"22343",25,"63RD ST",41.779596677,-87.663429379,"crash","121","1.6"
"22344",30,"KILBOURN AVE",41.943236015,-87.739767296,"crash","086","0.6"
"22345",30,"FOSTER AVE",41.976074094,-87.66881051,"crash","093","1.4"
"22346",30,"CANAL ST",41.868889711,-87.639098928,"crash","034","1.3"
"22347",35,"MONTROSE AVE",41.960928334,-87.720548198,"crash","004","1.7"
"22348",30,"CENTRAL AVE",41.963107455,-87.767474444,"crash","103","0.6"
"22349",30,"FOSTER AVE",41.975394608,-87.751746599,"crash","149","0.7"
"22350",30,"WILSON AVE",41.965523511,-87.656339581,"crash","097","0.2"
"22351",30,"NORTH AVE",41.910875544,-87.65827824,"crash","112","1"
"22352",30,"95TH ST",41.721589123,-87.625249866,"crash","035","0.4"
"22353",20,"FOSTER AVE",41.97606946,-87.68441472,"crash","056","1.5"
"22354",30,"ST LAWRENCE AVE",41.685772971,-87.608125754,"crash","045","3.7"
"22355",30,"ASHLAND AVE",41.73020471,-87.663046692,"crash","168","1.2"
"22356",30,"36TH ST",41.829047454,-87.644911429,"crash","117","1.3"
"22357",30,"CERMAK RD",41.851729621,-87.700297122,"crash","021","0.9"
"22358",30,"WASHINGTON ST",41.883320022,-87.633933268,"crash","034","1.2"
"22359",20,"HARPER AVE",41.802012951,-87.588999756,"crash","013","1.9"
"22360",30,"WESTERN AVE",41.876644616,-87.6861625,"crash","020","1.8"
"22361",30,"OAK PARK AVE",41.916904203,-87.795181421,"crash","040","1.5"
"22362",30,"PULASKI RD",41.909508559,-87.726322339,"crash","161","0.1"
"22363",30,"MADISON ST",41.88098125,-87.693841016,"crash","122","1"
"22364",30,"WRIGHTWOOD AVE",41.929296651,-87.643853743,"crash","091","2.7"
"22365",10,"COTTAGE GROVE AVE",41.808901664,-87.606696966,"crash","013","1.2"
"22366",30,"CORTLAND ST",41.914255191,-87.805619219,"crash","040","2.7"
"22367",30,"CLARK ST",41.872164396,-87.630755777,"crash","034","0.3"
"22368",30,"NORTH AVE",41.910429862,-87.687284221,"crash","127","0.7"
"22369",30,"VINCENNES AVE",41.688032581,-87.6659846,"crash","022","0.3"
"22370",30,"69TH ST",41.769984029,-87.569793615,"crash","101","1.3"
"22371",25,"NORTH AVE",41.90936558,-87.775420701,"crash","043","1.7"
"22372",35,"MICHIGAN AVE",41.823689192,-87.623312409,"crash","117","3.2"
"22373",30,"OHIO ST",41.892271761,-87.634670217,"crash","131","0.7"
"22374",15,"KINGSTON AVE",41.753276191,-87.562772652,"crash","101","1.6"
"22375",10,"BROADWAY",41.937338437,-87.644456472,"crash","095","2.4"
"22376",30,"LARAMIE AVE",41.885575461,-87.755110702,"crash","130","1.7"
"22377",30,"LELAND AVE",41.965483478,-87.760080705,"crash","103","0.5"
"22378",0,"KEDZIE BLVD",41.925933343,-87.707104948,"crash","177","2"
"22379",30,"FULLERTON AVE",41.925064062,-87.683681648,"crash","090","1.4"
"22380",30,"CHICAGO AVE",41.895741233,-87.699622386,"crash","011","0.6"
"22381",15,"AVERS AVE",41.935803643,-87.722830673,"crash","088","0.3"
"22382",35,"ARCHER AVE",41.792063913,-87.800325576,"crash","061","8.3"
"22383",5,"FOSTER AVE",41.976216925,-87.674138204,"crash","093","1.5"
"22384",30,"RANDOLPH ST",41.884414092,-87.65333146,"crash","077","1.2"
"22385",30,"55TH ST",41.79231109,-87.778088896,"crash","061","5.9"
"22386",30,"FULLERTON AVE",41.925040218,-87.685308028,"crash","090","1.6"
"22387",20,"KOSTNER AVE",41.915320656,-87.736131558,"crash","159","1"
"22388",30,"GREEN ST",41.752349501,-87.645447427,"crash","136","1.3"
"22389",30,"CALIFORNIA AVE",41.780844382,-87.693587053,"crash","070","1.5"
"22390",30,"HALSTED ST",41.812401265,-87.64577859,"crash","118","2.1"
"22391",30,"NORTH AVE",41.910894093,-87.656948945,"crash","112","1.1"
"22392",35,"WESTERN BLVD",41.800349695,-87.683498228,"crash","100","0.2"
"22393",20,"ADAMS ST",41.878266886,-87.762389925,"crash","130","0.5"
"22394",20,"DAMEN AVE",42.013337859,-87.680147596,"crash","051","1.8"
"22395",20,"77TH ST",41.753832837,-87.667650111,"crash","169","1.3"
"22396",30,"ROOSEVELT RD",41.866105151,-87.737492094,"crash","160","1.1"
"22397",25,"MOZART ST",41.799047316,-87.695317579,"crash","098","1"
"22398",30,"18TH ST",41.857702166,-87.643657857,"crash","117","1.8"
"22399",25,"GRAND AVE",41.919036716,-87.767942611,"crash","043","0.6"
"22400",30,"MONTROSE AVE",41.9606708,-87.742608948,"crash","147","1"
"22401",30,"79TH ST",41.751421845,-87.602987074,"crash","138","2.8"
"22402",30,"RACINE AVE",41.892884381,-87.657282557,"crash","077","1.3"
"22403",35,"PLYMOUTH CT",41.877749261,-87.62859178,"crash","034","0.4"
"22404",30,"FAIRBANKS CT",41.892637065,-87.620402717,"crash","126","0.2"
"22405",30,"CAMPBELL AVE",41.907694936,-87.689757048,"crash","128","0.5"
"22406",45,"LAKE SHORE DR SB",41.835730112,-87.608295229,"crash","013","4.2"
"22407",35,"ELSTON AVE",41.943077977,-87.703897611,"crash","028","1.3"
"22408",30,"SOUTH SHORE DR",41.77351266,-87.566623246,"crash","101","1.8"
"22409",30,"82ND ST",41.744854664,-87.658501352,"crash","170","0.3"
"22410",30,"DEVON AVE",41.998029383,-87.678862069,"crash","051","1.2"
"22411",25,"46TH ST",41.809928208,-87.69786551,"crash","098","1.6"
"22412",30,"19TH ST",41.856058388,-87.667247531,"crash","143","0.6"
"22413",30,"HERMITAGE AVE",41.809788091,-87.668795986,"crash","005","1.7"
"22414",25,"CENTRAL AVE",41.92589288,-87.766204826,"crash","041","0.3"
"22415",30,"59TH ST",41.786101529,-87.719551032,"crash","059","0.9"
"22416",30,"WELLS ST",41.877367762,-87.633853567,"crash","034","0.7"
"22417",30,"CALIFORNIA AVE",41.82053011,-87.694436713,"crash","007","1.1"
"22418",15,"MAYPOLE AVE",41.883798309,-87.681838198,"crash","076","1.6"
"22419",30,"WASHINGTON ST",41.883094603,-87.635632661,"crash","034","1.3"
"22420",30,"PERRY AVE",41.698675646,-87.625811859,"crash","035","2.5"
"22421",20,"WOLCOTT AVE",41.848324655,-87.673434157,"crash","143","1.2"
"22422",30,"RIDGE BLVD",42.006571885,-87.680957269,"crash","051","1.2"
"22423",30,"KENNETH AVE",41.939146794,-87.738418983,"crash","086","0.5"
"22424",30,"KILDARE AVE",41.780305162,-87.72998696,"crash","061","1.5"
"22425",10,"SHERIDAN RD",42.005810293,-87.660834745,"crash","093","2"
"22426",30,"LECLAIRE AVE",41.883764077,-87.752596776,"crash","057","1.7"
"22427",30,"STONY ISLAND AVE",41.747758854,-87.585300236,"crash","138","1.4"
"22428",30,"IRVING PARK RD",41.95206597,-87.83130491,"crash","175","0.8"
